Encrypt Time (ms),Inbuf Time (ms),Ratio
0.012,0.075,6.25
0.017,0.057,3.3529411764705883
0.012,0.051,4.25
0.016,0.136,8.5
0.012,0.081,6.75
0.021,0.137,6.523809523809524
0.039,0.054,1.3846153846153846
0.012,0.085,7.083333333333334
0.013,0.061,4.6923076923076925
0.013,0.064,4.923076923076923
0.02,0.102,5.1
0.054,0.13,2.4074074074074074
0.022,0.109,4.954545454545455
0.005,0.023,4.6
0.002,0.012,6.0
0.019,0.1,5.2631578947368425
0.022,0.098,4.454545454545455
0.005,0.022,4.3999999999999995
0.017,0.094,5.529411764705882
0.021,0.115,5.476190476190476
0.003,0.022,7.333333333333333
0.017,0.062,3.6470588235294117
0.019,0.079,4.157894736842105
0.026,0.126,4.846153846153847
0.042,0.101,2.4047619047619047
0.045,0.103,2.2888888888888888
0.014,0.078,5.571428571428571
0.02,0.074,3.6999999999999997
0.011,0.068,6.1818181818181825
0.009,0.08,8.88888888888889
0.004,0.024,6.0
0.033,0.045,1.3636363636363635
0.012,0.073,6.083333333333333
0.008,0.065,8.125
0.029,0.096,3.310344827586207
0.009,0.05,5.555555555555556
0.021,0.11,5.238095238095238
0.038,0.106,2.789473684210526
0.016,0.081,5.0625
0.012,0.067,5.583333333333334
0.02,0.091,4.55
0.011,0.055,5.0
0.027,0.106,3.925925925925926
0.024,0.115,4.791666666666667
0.002,0.013,6.5
0.031,0.132,4.258064516129033
0.034,0.108,3.176470588235294
0.033999999999999996,0.08,2.3529411764705888
0.008,0.067,8.375
0.029,0.13,4.482758620689655
0.047,0.113,2.404255319148936
0.003,0.014,4.666666666666667
0.021,0.092,4.3809523809523805
0.022,0.079,3.5909090909090913
0.003,0.014,4.666666666666667
0.014,0.093,6.642857142857142
0.028,0.264,9.428571428571429
0.083,0.149,1.7951807228915662
0.013,0.111,8.538461538461538
0.059,0.075,1.271186440677966
0.014,0.074,5.285714285714286
0.017,0.061,3.5882352941176467
0.02,0.083,4.15
0.005,0.023,4.6
0.016,0.088,5.5
0.021,0.055,2.619047619047619
0.016,0.107,6.6875
0.043,0.16,3.72093023255814
0.012,0.096,8.0
0.033,0.091,2.7575757575757573
0.013,0.077,5.923076923076923
0.015,0.064,4.266666666666667
0.031,0.152,4.903225806451613
0.005,0.037,7.3999999999999995
0.002,0.012,6.0
0.015,0.094,6.266666666666667
0.026,0.122,4.6923076923076925
0.006,0.023,3.833333333333333
0.003,0.013,4.333333333333333
0.023,0.107,4.6521739130434785
0.003,0.013,4.333333333333333
0.014,0.103,7.357142857142857
0.016,0.105,6.5625
0.022,0.165,7.500000000000001
0.031,0.065,2.096774193548387
0.040999999999999995,0.068,1.658536585365854
0.033,0.099,3.0
0.021,0.092,4.3809523809523805
0.007,0.05,7.142857142857143
0.004,0.018,4.5
0.043,0.082,1.9069767441860468
0.018,0.085,4.722222222222223
0.013,0.069,5.307692307692308
0.022,0.083,3.772727272727273
0.02,0.043,2.15
0.03,0.09,3.0
0.009,0.048,5.333333333333334
0.016,0.067,4.1875
0.007,0.03,4.285714285714286
0.024,0.113,4.708333333333333
0.018,0.071,3.944444444444444
0.019,0.101,5.315789473684211
0.018,0.077,4.277777777777778
0.015,0.057,3.8000000000000003
0.003,0.015,5.0
0.013,0.081,6.230769230769231
0.04,0.148,3.6999999999999997
0.025,0.087,3.4799999999999995
0.003,0.015,5.0
0.028000000000000004,0.117,4.178571428571428
0.025,0.098,3.92
0.031,0.109,3.5161290322580645
0.044,0.141,3.2045454545454546
0.004,0.022,5.5
0.017,0.085,5.0
0.014,0.083,5.928571428571429
0.048,0.156,3.25
0.053,0.233,4.39622641509434
0.031,0.092,2.967741935483871
0.022,0.101,4.590909090909092
0.023,0.095,4.130434782608695
0.008,0.034,4.25
0.004,0.023,5.75
0.004,0.022,5.5
0.033,0.085,2.5757575757575757
0.021,0.116,5.523809523809524
0.051000000000000004,0.121,2.3725490196078427
0.013,0.068,5.230769230769232
0.019,0.077,4.052631578947368
0.015,0.076,5.066666666666666
0.012,0.059,4.916666666666666
0.016,0.065,4.0625
0.013,0.081,6.230769230769231
0.018,0.085,4.722222222222223
0.019,0.048,2.5263157894736845
0.04,0.103,2.5749999999999997
0.017,0.113,6.647058823529411
0.018,0.098,5.444444444444445
0.003,0.013,4.333333333333333
0.016,0.099,6.1875
0.018000000000000002,0.098,5.444444444444444
0.027,0.174,6.444444444444444
0.021,0.093,4.428571428571428
0.041,0.113,2.7560975609756095
0.022,0.116,5.272727272727273
0.02,0.096,4.8
0.003,0.013,4.333333333333333
0.02,0.092,4.6
0.002,0.012,6.0
0.023,0.102,4.434782608695652
0.018,0.111,6.166666666666667
0.034,0.162,4.764705882352941
0.034,0.092,2.705882352941176
0.03,0.133,4.433333333333334
0.035,0.089,2.5428571428571427
0.02,0.076,3.8
0.004,0.02,5.0
0.013,0.123,9.461538461538462
0.006,0.033,5.5
0.012,0.069,5.75
0.005,0.021,4.2
0.027,0.077,2.8518518518518516
0.036000000000000004,0.096,2.6666666666666665
0.064,0.132,2.0625
0.02,0.114,5.7
0.019,0.12,6.315789473684211
0.003,0.014,4.666666666666667
0.019,0.082,4.315789473684211
0.019,0.122,6.421052631578948
0.034,0.15,4.411764705882352
0.004,0.024,6.0
0.003,0.012,4.0
0.019,0.09,4.7368421052631575
0.005,0.031,6.2
0.004,0.023,5.75
0.016,0.068,4.25
0.026,0.142,5.461538461538462
0.015,0.067,4.466666666666667
0.022,0.063,2.8636363636363638
0.076,0.2,2.6315789473684212
0.037,0.093,2.5135135135135136
0.037000000000000005,0.108,2.9189189189189184
0.018,0.063,3.5000000000000004
0.019999999999999997,0.095,4.750000000000001
0.029,0.088,3.0344827586206895
0.011,0.061,5.545454545454546
0.008,0.042,5.25
0.019,0.093,4.894736842105263
0.012,0.104,8.666666666666666
0.017,0.135,7.9411764705882355
0.019,0.078,4.105263157894737
0.031,0.11,3.5483870967741935
0.025,0.108,4.319999999999999
0.038,0.099,2.605263157894737
0.009,0.044,4.888888888888889
0.019,0.105,5.526315789473684
0.002,0.013,6.5
0.02,0.104,5.199999999999999
0.042,0.056,1.3333333333333333
0.032,0.158,4.9375
0.025,0.11,4.3999999999999995
0.003,0.014,4.666666666666667
0.023,0.104,4.521739130434782
0.021,0.113,5.3809523809523805
0.003,0.014,4.666666666666667
0.017,0.09,5.294117647058823
0.041,0.25,6.097560975609756
0.017,0.121,7.117647058823529
0.014,0.103,7.357142857142857
0.031,0.152,4.903225806451613
0.015,0.079,5.266666666666667
0.036,0.089,2.4722222222222223
0.019,0.083,4.36842105263158
0.018,0.055,3.055555555555556
0.037,0.109,2.945945945945946
0.009,0.033,3.666666666666667
0.013,0.078,6.0
0.026,0.086,3.3076923076923075
0.01,0.057,5.7
0.033,0.298,9.03030303030303
0.027,0.043,1.5925925925925926
0.037,0.098,2.6486486486486487
0.017,0.116,6.823529411764706
0.021,0.077,3.6666666666666665
0.018,0.089,4.944444444444445
0.019,0.101,5.315789473684211
0.005,0.04,8.0
0.002,0.015,7.5
0.009,0.071,7.888888888888888
0.032999999999999995,0.093,2.818181818181819
0.008,0.042,5.25
0.003,0.016,5.333333333333333
0.002,0.012,6.0
0.039,0.131,3.358974358974359
0.006,0.026,4.333333333333333
0.033,0.216,6.545454545454545
0.051000000000000004,0.228,4.470588235294118
0.009,0.041,4.555555555555556
0.014,0.067,4.785714285714286
0.005,0.027,5.3999999999999995
0.094,0.261,2.776595744680851
0.02,0.175,8.75
0.029,0.132,4.551724137931035
0.005,0.021,4.2
0.054,0.185,3.425925925925926
0.013,0.071,5.461538461538462
0.009,0.041,4.555555555555556
0.042,0.288,6.857142857142856
0.062,0.22,3.5483870967741935
0.007,0.036,5.142857142857142
0.016,0.125,7.8125
0.004,0.02,5.0
0.017,0.106,6.235294117647058
0.005,0.023,4.6
0.004,0.023,5.75
0.004,0.02,5.0
0.018,0.108,6.0
0.008,0.042,5.25
0.015,0.111,7.4
0.004,0.019,4.75
0.004,0.021,5.25
0.043,0.121,2.813953488372093
0.033,0.103,3.121212121212121
0.075,0.095,1.2666666666666668
0.029,0.085,2.9310344827586206
0.036,0.085,2.3611111111111116
0.011,0.031,2.8181818181818183
0.005,0.027,5.3999999999999995
0.036,0.092,2.555555555555556
0.10200000000000001,0.264,2.588235294117647
0.027,0.088,3.259259259259259
0.008,0.042,5.25
0.003,0.014,4.666666666666667
0.003,0.013,4.333333333333333
0.006,0.022,3.6666666666666665
0.002,0.014,7.0
0.003,0.028,9.333333333333334
0.006,0.027,4.5
0.007,0.043,6.142857142857142
0.015,0.05,3.3333333333333335
0.003,0.015,5.0
0.021,0.108,5.142857142857142
0.019,0.152,8.0
0.024,0.135,5.625
0.014,0.118,8.428571428571429
0.055,0.068,1.2363636363636366
0.037000000000000005,0.134,3.6216216216216215
0.005,0.032,6.4
0.01,0.06,6.0
0.05,0.157,3.1399999999999997
0.038,0.08,2.1052631578947367
0.005,0.021,4.2
0.002,0.012,6.0
0.008,0.048,6.0
0.005,0.047,9.4
0.008,0.079,9.875
0.002,0.012,6.0
0.024,0.112,4.666666666666667
0.051,0.122,2.392156862745098
0.02,0.078,3.9
0.002,0.012,6.0
0.023,0.067,2.9130434782608696
0.002,0.013,6.5
0.011,0.065,5.90909090909091
0.006,0.028,4.666666666666667
0.002,0.012,6.0
0.069,0.145,2.1014492753623184
0.029,0.216,7.448275862068965
0.029,0.1,3.4482758620689657
0.046,0.088,1.9130434782608694
0.023,0.155,6.739130434782608
0.004,0.023,5.75
0.011,0.074,6.7272727272727275
0.002,0.013,6.5
0.012,0.057,4.75
0.007,0.07,10.0
0.004,0.026,6.5
0.04,0.107,2.675
0.031,0.189,6.096774193548387
0.02,0.086,4.3
0.002,0.013,6.5
0.034,0.114,3.3529411764705883
0.011,0.031,2.8181818181818183
0.003,0.012,4.0
0.01,0.044,4.3999999999999995
0.024,0.073,3.0416666666666665
0.002,0.012,6.0
0.018,0.091,5.055555555555555
0.053000000000000005,0.088,1.6603773584905657
0.02,0.091,4.55
0.003,0.013,4.333333333333333
0.011,0.055,5.0
0.004,0.024,6.0
0.01,0.053,5.3
0.008,0.051,6.374999999999999
0.003,0.022,7.333333333333333
0.037,0.109,2.945945945945946
0.025,0.118,4.72
0.040999999999999995,0.101,2.463414634146342
0.004,0.019,4.75
0.011,0.072,6.545454545454545
0.005,0.028,5.6
0.002,0.011,5.5
0.013,0.09,6.923076923076923
0.005,0.025,5.0
0.004,0.018,4.5
0.036,0.099,2.7500000000000004
0.018,0.103,5.722222222222222
0.036000000000000004,0.115,3.194444444444444
0.002,0.014,7.0
0.009,0.085,9.444444444444446
0.005,0.024,4.8
0.002,0.013,6.5
0.016,0.066,4.125
0.006,0.028,4.666666666666667
0.003,0.013,4.333333333333333
0.008,0.049,6.125
0.02,0.081,4.05
0.035,0.104,2.971428571428571
0.004,0.017,4.25
0.014,0.07,5.0
0.005,0.024,4.8
0.006,0.06,10.0
0.003,0.015,5.0
0.031,0.127,4.096774193548387
0.004,0.019,4.75
0.002,0.015,7.5
0.059,0.121,2.0508474576271185
0.025,0.096,3.84
0.025,0.111,4.4399999999999995
0.022,0.172,7.818181818181818
0.02,0.077,3.85
0.003,0.013,4.333333333333333
0.015,0.056,3.7333333333333334
0.007,0.037,5.285714285714286
0.004,0.023,5.75
0.02,0.067,3.35
0.004,0.022,5.5
0.044,0.148,3.3636363636363638
0.045,0.099,2.2
0.061,0.263,4.311475409836066
0.028999999999999998,0.088,3.0344827586206895
0.005,0.023,4.6
0.025,0.159,6.359999999999999
0.046,0.336,7.304347826086957
0.061,0.11,1.8032786885245902
0.004,0.019,4.75
0.048,0.123,2.5625
0.017,0.105,6.1764705882352935
0.003,0.015,5.0
0.004,0.019,4.75
0.006,0.02,3.3333333333333335
0.003,0.027,9.0
0.015,0.133,8.866666666666667
0.014,0.11,7.857142857142857
0.016,0.118,7.374999999999999
0.019,0.121,6.368421052631579
0.021,0.099,4.714285714285714
0.018,0.09,5.0
0.012,0.026,2.1666666666666665
0.004,0.017,4.25
0.044,0.094,2.1363636363636367
0.036000000000000004,0.089,2.472222222222222
0.007,0.032,4.571428571428571
0.039,0.092,2.358974358974359
0.008,0.064,8.0
0.014,0.102,7.285714285714285
0.015,0.066,4.4
0.021,0.05,2.380952380952381
0.043,0.115,2.674418604651163
0.023,0.066,2.8695652173913047
0.027,0.128,4.7407407407407405
0.006,0.024,4.0
0.032,0.044,1.375
0.005,0.024,4.8
0.003,0.015,5.0
0.002,0.015,7.5
0.003,0.014,4.666666666666667
0.003,0.014,4.666666666666667
0.003,0.024,8.0
0.002,0.014,7.0
0.003,0.014,4.666666666666667
0.003,0.015,5.0
0.003,0.014,4.666666666666667
0.003,0.015,5.0
0.002,0.014,7.0
0.003,0.015,5.0
0.003,0.014,4.666666666666667
0.002,0.013,6.5
0.008,0.021,2.625
0.003,0.014,4.666666666666667
0.003,0.015,5.0
0.02,0.096,4.8
0.02,0.097,4.85
0.026,0.063,2.4230769230769234
0.032,0.146,4.5625
0.006,0.029,4.833333333333333
0.011,0.06,5.454545454545455
0.004,0.017,4.25
0.025,0.076,3.0399999999999996
0.019,0.055,2.8947368421052633
0.049,0.074,1.510204081632653
0.003,0.015,5.0
0.035,0.062,1.7714285714285714
0.005,0.025,5.0
0.007,0.063,9.0
0.04,0.042,1.05
0.012,0.032,2.6666666666666665
0.012,0.041,3.4166666666666665
0.033,0.192,5.818181818181818
0.035,0.08,2.2857142857142856
0.042,0.107,2.5476190476190474
0.009,0.023,2.555555555555556
0.017,0.106,6.235294117647058
0.033,0.082,2.484848484848485
0.020999999999999998,0.045,2.142857142857143
0.05499999999999999,0.124,2.254545454545455
0.035,0.093,2.657142857142857
0.015,0.111,7.4
0.004,0.019,4.75
0.028,0.123,4.392857142857142
0.008,0.043,5.374999999999999
0.005,0.025,5.0
0.047,0.193,4.1063829787234045
0.005,0.024,4.8
0.019,0.164,8.631578947368421
0.039,0.141,3.615384615384615
0.028999999999999998,0.052,1.793103448275862
0.012,0.096,8.0
0.008,0.044,5.5
0.011,0.093,8.454545454545455
0.008,0.046,5.75
0.004,0.018,4.5
0.004,0.017,4.25
0.075,0.342,4.5600000000000005
0.028999999999999998,0.072,2.4827586206896552
0.005,0.025,5.0
0.016,0.067,4.1875
0.036,0.159,4.416666666666667
0.011,0.095,8.636363636363637
0.011,0.066,6.000000000000001
0.006,0.03,5.0
0.075,0.213,2.84
0.028,0.136,4.857142857142858
0.073,0.175,2.3972602739726026
0.028,0.116,4.142857142857143
0.03,0.074,2.466666666666667
0.014,0.076,5.428571428571428
0.013,0.1,7.692307692307693
0.07100000000000001,0.141,1.985915492957746
0.052000000000000005,0.174,3.346153846153846
0.031,0.065,2.096774193548387
0.030000000000000002,0.08,2.6666666666666665
0.076,0.104,1.368421052631579
0.007,0.041,5.857142857142858
0.024,0.079,3.2916666666666665
0.009,0.047,5.222222222222222
0.003,0.015,5.0
0.032,0.118,3.6874999999999996
0.004,0.017,4.25
0.043,0.132,3.0697674418604657
0.008,0.038,4.75
0.036000000000000004,0.145,4.027777777777777
0.008,0.036,4.5
0.005,0.017,3.4000000000000004
0.022,0.09,4.090909090909091
0.005,0.023,4.6
0.004,0.03,7.5
0.055,0.093,1.690909090909091
0.046,0.118,2.5652173913043477
0.011,0.058,5.272727272727273
0.032,0.142,4.437499999999999
0.11,0.23,2.090909090909091
0.019,0.101,5.315789473684211
0.041,0.09,2.195121951219512
0.046,0.103,2.2391304347826084
0.013,0.062,4.769230769230769
0.007,0.058,8.285714285714286
0.038,0.096,2.5263157894736845
0.015,0.04,2.666666666666667
0.041999999999999996,0.124,2.9523809523809526
0.054000000000000006,0.069,1.2777777777777777
0.006,0.042,7.0
0.059,0.092,1.5593220338983051
0.106,0.232,2.188679245283019
0.031,0.113,3.645161290322581
0.035,0.057,1.6285714285714286
0.004,0.036,9.0
0.014,0.063,4.5
0.041999999999999996,0.103,2.4523809523809526
0.005,0.028,5.6
0.015,0.057,3.8000000000000003
0.023,0.111,4.826086956521739
0.004,0.025,6.25
0.009,0.053,5.888888888888889
0.003,0.013,4.333333333333333
0.002,0.014,7.0
0.078,0.103,1.3205128205128205
0.03,0.074,2.466666666666667
0.037,0.096,2.5945945945945947
0.006,0.032,5.333333333333333
0.006,0.048,8.0
0.007,0.038,5.428571428571428
0.015,0.076,5.066666666666666
0.007,0.036,5.142857142857142
0.02,0.045,2.25
0.019,0.07,3.68421052631579
0.005,0.027,5.3999999999999995
0.005,0.026,5.199999999999999
0.005,0.024,4.8
0.028,0.127,4.535714285714286
0.005,0.029,5.8
0.012,0.071,5.916666666666666
